g_3_GERQAt2P,68-64
g_3_GERQAt2P,70-64
g_3_GERQAt2P,70-66
g_3_GERQAt2P,70-67
g_3_GERQAt2P,70-68
g_3_GERQAt2P,71-68
g_3_GERQAt2P,72-68
g_3_GERQAt2P,72-70
g_3_GERQAt2P,72-73
g_3_GERQAt2P,72-74
g_3_GERQAt2P,72-75
g_3_GERQAt2P,72-76
g_3_GERQAt2P,74-76
g_3_GERQAt2P,75-76
g_3_GERQAt2P,76-76
g_3_GERQAt2P,76-78
g_3_GERQAt2P,78-78
g_3_GERQAt2P,78-80
g_3_GERQAt2P,78-81
g_3_GERQAt2P,78-83
g_3_GERQAt2P,78-85
g_3_GERQAt2P,79-85
g_3_GERQAt2P,80-85
g_3_GERQAt2P,82-85
g_3_GERQAt2P,82-88
g_3_GERQAt2P,84-88
g_3_GERQAt2P,84-89