g_3_QDC4CgwU,69-59
g_3_QDC4CgwU,70-59
g_3_QDC4CgwU,71-59
g_3_QDC4CgwU,74-59
g_3_QDC4CgwU,74-62
g_3_QDC4CgwU,76-62
g_3_QDC4CgwU,76-64
g_3_QDC4CgwU,77-64
g_3_QDC4CgwU,77-67
g_3_QDC4CgwU,79-67
g_3_QDC4CgwU,79-69
g_3_QDC4CgwU,80-69
g_3_QDC4CgwU,82-69
g_3_QDC4CgwU,82-70
g_3_QDC4CgwU,82-71
g_3_QDC4CgwU,82-74
g_3_QDC4CgwU,84-74
g_3_QDC4CgwU,84-77
g_3_QDC4CgwU,87-77
g_3_QDC4CgwU,87-80
g_3_QDC4CgwU,89-80
g_3_QDC4CgwU,89-83
g_3_QDC4CgwU,91-83
g_3_QDC4CgwU,92-83
g_3_QDC4CgwU,92-86
g_3_QDC4CgwU,92-87
g_3_QDC4CgwU,92-88
g_3_QDC4CgwU,93-88
g_3_QDC4CgwU,94-88
g_3_QDC4CgwU,94-90
g_3_QDC4CgwU,95-90
g_3_QDC4CgwU,96-90