g_3_UsNByq6r,74-62
g_3_UsNByq6r,76-62
g_3_UsNByq6r,78-62
g_3_UsNByq6r,78-64
g_3_UsNByq6r,78-66
g_3_UsNByq6r,79-66
g_3_UsNByq6r,81-66
g_3_UsNByq6r,82-66
g_3_UsNByq6r,82-69
g_3_UsNByq6r,85-69
g_3_UsNByq6r,86-69
g_3_UsNByq6r,86-72
g_3_UsNByq6r,87-72
g_3_UsNByq6r,90-72
g_3_UsNByq6r,92-72
g_3_UsNByq6r,92-73
g_3_UsNByq6r,92-74
g_3_UsNByq6r,92-76
g_3_UsNByq6r,92-78
g_3_UsNByq6r,92-79
g_3_UsNByq6r,92-81
g_3_UsNByq6r,93-81
g_3_UsNByq6r,93-82
g_3_UsNByq6r,93-84
g_3_UsNByq6r,94-84
g_3_UsNByq6r,94-86
g_3_UsNByq6r,94-87
g_3_UsNByq6r,94-88
g_3_UsNByq6r,95-88
g_3_UsNByq6r,96-88